Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-January-2020,733.60,739.90,732.65,736.90,735.450383628744878179,86151,2596,63359786.00,31217,36.24,7.25,3.30
31-December-2019,732.10,737.50,725.50,731.75,733.016529865525720313,254993,17997,186914084.00,106487,41.76,12.00,-0.35
30-December-2019,736.00,737.70,727.45,732.80,732.438714435650866592,669807,6845,490592578.00,534714,79.83,10.25,-3.20
27-December-2019,729.25,737.65,728.75,736.80,734.001992239751823848,105409,3649,77370416.00,39812,37.77,8.90,7.55
26-December-2019,734.00,734.70,727.00,729.25,730.994934245359969090,139762,3969,102165314.00,67784,48.50,7.70,-4.75
24-December-2019,736.15,736.80,728.50,733.25,732.596976246545587492,92997,3940,68129321.00,26728,28.74,8.30,-2.90
23-December-2019,732.00,737.25,731.40,735.85,734.776340390172045853,105902,4949,77814284.00,40741,38.47,5.85,3.85
20-December-2019,732.10,735.00,728.35,732.00,731.646695926909979311,187057,6231,136859636.00,54863,29.33,6.65,-0.10
19-December-2019,732.00,736.00,724.80,731.20,729.641980368892244633,370840,6048,270580432.00,116942,31.53,11.20,-0.80
18-December-2019,729.50,737.25,723.10,732.50,732.391322467517371791,352727,8856,258334194.00,70803,20.07,14.15,3.00
17-December-2019,717.55,731.50,715.30,729.30,723.541747980316049402,509857,8661,368902825.00,327090,64.15,16.20,11.75
16-December-2019,711.25,720.00,710.35,714.00,716.447186582313407832,253695,7593,181759069.00,144043,56.78,9.65,2.75
13-December-2019,706.90,712.70,700.10,711.25,708.387792739161794579,694603,6882,492048286.00,414871,59.73,12.60,4.35
12-December-2019,720.80,720.80,695.00,701.85,699.150742556677004735,1731787,12756,1210780167.00,1275884,73.67,25.80,-18.95
11-December-2019,715.50,722.75,713.40,720.80,717.451878897456039109,227873,4509,163487912.00,108273,47.51,9.35,5.30
10-December-2019,715.55,718.65,710.20,714.25,715.814628304725642521,260536,7608,186495480.00,131622,50.52,8.45,-1.30
9-December-2019,716.80,722.20,715.10,716.90,719.656846561885174593,448298,8784,322620725.00,263251,58.72,7.10,0.10
6-December-2019,717.90,720.00,709.65,715.15,715.046416623122807255,294722,8350,210739910.00,139508,47.34,10.35,-2.75
5-December-2019,707.10,716.10,704.30,714.65,714.320745949989661525,860862,9303,614931586.00,645950,75.04,11.80,7.55
4-December-2019,695.00,710.40,694.35,708.20,705.365426637884225721,377545,8203,266307190.00,178855,47.37,16.05,13.20
3-December-2019,695.80,699.40,689.00,698.35,697.255172091113023090,384709,5266,268240340.00,145634,37.86,10.40,2.55
2-December-2019,702.35,704.35,690.35,692.90,692.506248607661349928,1921228,7041,1330462395.00,1710480,89.03,14.00,-9.45
29-November-2019,703.00,703.20,691.80,695.95,695.823530470897502070,166618,3712,115936725.00,65602,39.37,11.40,-7.05
28-November-2019,698.50,703.00,694.40,701.65,697.757052729833568077,239978,5564,167446342.00,67488,28.12,8.60,3.15
27-November-2019,695.70,697.60,690.20,696.05,694.605004087865458550,147999,3404,102800846.00,44722,30.22,7.40,0.35
26-November-2019,701.20,707.20,686.00,690.70,697.900347119749286788,213471,6914,148981485.00,78619,36.83,21.20,-10.50
25-November-2019,694.40,705.00,694.00,698.00,698.004605212380045794,233214,5384,162784446.00,67538,28.96,11.00,3.60
22-November-2019,713.00,713.00,685.10,693.15,693.773828415449553096,711451,15146,493586084.00,267954,37.66,27.90,-19.85
21-November-2019,714.05,721.40,710.80,713.75,715.117184163021484490,320743,6551,229368831.00,158928,49.55,10.60,-0.30
20-November-2019,712.65,715.00,706.20,712.80,710.594297075466888711,294235,7944,209081713.00,151631,51.53,8.80,0.15
19-November-2019,710.90,714.40,706.00,712.80,711.244170845910679057,378657,7167,269317584.00,225859,59.65,8.40,1.90
18-November-2019,704.50,709.90,699.75,705.55,703.623776990553306342,237120,8645,166843270.00,124121,52.35,10.15,1.05
15-November-2019,707.30,712.65,702.15,703.95,705.745727247050143241,346966,11842,244869772.00,191118,55.08,10.50,-3.35
14-November-2019,695.00,709.75,695.00,705.35,706.544098642048128094,603556,13087,426438930.00,357462,59.23,14.75,10.35
13-November-2019,695.50,699.95,688.00,691.25,695.436714832630448157,627414,15874,436326731.00,298208,47.53,11.95,-4.25
11-November-2019,707.00,707.10,698.10,704.50,703.678707434566553089,289378,6328,203629137.00,106938,36.95,9.00,-2.50
8-November-2019,722.50,724.45,705.60,708.45,716.224855790493935202,531345,8953,380562496.00,299928,56.45,18.85,-14.05
7-November-2019,716.00,724.00,712.40,719.95,718.531948231814429521,511202,11661,367314969.00,190282,37.22,11.60,3.95
6-November-2019,697.60,721.50,691.70,712.30,710.717320643864411376,914354,21274,649847225.00,189280,20.70,29.80,14.70
5-November-2019,709.00,709.00,691.75,695.80,699.406982189489745019,852025,16380,595912234.00,475177,55.77,17.25,-13.20
4-November-2019,684.40,732.50,678.30,709.00,712.726607814047638614,1849592,36536,1318253432.00,437771,23.67,54.20,24.60
1-November-2019,689.90,694.00,682.75,688.00,688.823267993017336726,600344,14245,413530916.00,247567,41.24,11.25,-1.90
31-October-2019,669.00,695.25,666.45,685.50,685.564103112526776812,1215604,30037,833374466.00,360977,29.70,28.80,16.50
30-October-2019,659.00,671.00,656.25,660.45,663.825396877474332559,914388,21757,606993977.00,384865,42.09,14.75,1.45
29-October-2019,654.00,654.00,647.00,650.60,649.692533906232567719,1048701,15073,681333210.00,750363,71.55,7.00,-3.40
27-October-2019,651.00,652.00,645.60,648.95,648.587784599023541354,248244,8011,161008026.00,142488,57.40,6.40,-2.05
25-October-2019,644.30,652.50,636.00,637.55,644.059770486891385767,834375,22922,537387371.00,309890,37.14,16.50,-6.75
24-October-2019,650.70,653.10,632.05,635.40,643.142344483056448767,1726291,37888,1110250841.00,845979,49.01,21.05,-15.30
23-October-2019,637.30,656.40,615.00,650.75,635.959429893315161866,5055545,61041,3215121516.00,2851957,56.41,41.40,13.45
22-October-2019,691.00,691.00,638.30,643.30,658.460882029061173284,11771789,94317,7751262568.00,9051220,76.89,52.70,-47.70
18-October-2019,766.65,773.60,760.10,767.75,767.353359952729681820,279245,7422,214279589.00,100401,35.95,13.50,1.10
17-October-2019,768.90,770.55,765.20,769.10,768.113351769911504424,180800,5200,138874894.00,90537,50.08,5.35,0.20
16-October-2019,768.00,776.00,762.00,771.45,770.849781041819151707,322436,6766,248549720.00,142669,44.25,14.00,3.45
15-October-2019,773.80,774.75,765.00,767.80,769.723627650092780643,342205,10595,263403274.00,157207,45.94,9.75,-6.00
14-October-2019,789.00,796.90,781.00,785.65,788.615263044519960786,454942,10748,358774205.00,229039,50.34,15.90,-3.35
11-October-2019,785.95,823.35,777.00,815.70,806.648691371745795136,532657,16996,429667072.00,87283,16.39,46.35,29.75
10-October-2019,783.50,794.50,777.10,782.90,784.737520167601801237,166108,4887,130351180.00,41268,24.84,17.40,-0.60
9-October-2019,793.50,796.00,779.00,784.00,783.871941956694252352,132315,3953,103718016.00,38916,29.41,17.00,-9.50
7-October-2019,795.00,802.20,786.50,789.55,790.442968710860743569,179647,4680,142000708.00,83775,46.63,15.70,-5.45
4-October-2019,795.00,797.55,788.10,793.25,793.967894729531385286,215977,3986,171478804.00,124010,57.42,9.45,-1.75
3-October-2019,793.00,797.75,784.30,785.50,792.080458311858224636,126115,3733,99893227.00,41248,32.71,13.45,-7.50
1-October-2019,809.80,809.80,791.75,793.55,795.301014490821590924,225039,4245,178973745.00,123995,55.10,18.05,-16.25
30-September-2019,782.35,807.95,782.35,805.30,800.392065161321580127,350883,8658,280843969.00,147118,41.93,25.60,22.95
27-September-2019,788.00,794.25,780.05,782.35,790.565891547355946318,624420,4446,493645154.00,56559,9.06,14.20,-5.65
26-September-2019,792.00,796.85,778.50,782.05,784.402262616216600214,337839,7046,265001676.00,108120,32.00,18.35,-9.95
25-September-2019,791.00,801.55,782.20,792.20,795.546555221344798592,461452,8247,367106549.00,226849,49.16,19.35,1.20
24-September-2019,767.70,798.70,766.00,794.05,785.048706531224035639,958044,14829,752111203.00,410674,42.87,32.70,26.35
23-September-2019,810.00,810.00,742.10,765.10,768.357576116739059199,1147448,26563,881650364.00,416355,36.29,67.90,-44.90
20-September-2019,822.35,834.75,802.00,805.10,818.202697105373641514,354899,8804,290379319.00,99455,28.02,32.75,-17.25
19-September-2019,825.00,826.65,815.10,821.00,821.568983975539358850,116759,2871,95925573.00,32267,27.64,11.55,-4.00
18-September-2019,831.05,832.90,824.35,829.85,828.636973550602001837,82724,2245,68548165.00,18151,21.94,8.55,-1.20
17-September-2019,830.00,834.00,821.00,831.05,826.907476644932429027,99229,2765,82053202.00,37237,37.53,13.00,1.05
16-September-2019,831.55,838.00,821.00,827.45,827.952094759159643251,114142,3047,94504108.00,28740,25.18,17.00,-4.10
13-September-2019,816.00,830.85,816.00,829.15,824.567885324271397304,138896,3672,114529181.00,27863,20.06,14.85,13.15
12-September-2019,818.00,819.80,811.20,816.35,815.974277808522412838,90350,3067,73723276.00,32924,36.44,8.60,-1.65
11-September-2019,821.65,827.95,814.70,820.10,819.402925717562983673,265029,3642,217165538.00,182625,68.91,13.25,-1.55
9-September-2019,838.05,840.00,827.30,829.20,831.137511424025996005,118172,2988,98217182.00,39672,33.57,12.70,-8.85
6-September-2019,838.00,847.40,835.15,840.15,841.189507184878001735,145166,3732,122112116.00,53722,37.01,12.25,2.15
5-September-2019,827.10,837.00,826.40,834.20,832.619282610588300474,252694,8205,210397897.00,114057,45.14,10.60,7.10
4-September-2019,813.70,822.70,810.25,821.05,818.209733353605120074,138123,3340,113013583.00,50373,36.47,12.45,7.35
3-September-2019,815.00,822.30,812.05,814.30,817.623927420209143600,132158,3368,108055543.00,44348,33.56,10.25,-0.70
30-August-2019,808.00,817.50,802.00,814.60,809.096913324626509094,156965,4282,126999897.00,66135,42.13,15.50,6.60
29-August-2019,798.90,809.65,796.00,806.85,804.537185844697396596,177460,4038,142773169.00,57733,32.53,13.65,7.95
28-August-2019,785.10,804.90,785.10,802.10,796.470064803761541647,164188,4669,130770827.00,60709,36.98,19.80,17.00
27-August-2019,791.00,795.00,781.20,785.00,786.031778473843127295,248061,6542,194983829.00,101999,41.12,13.80,-6.00
26-August-2019,800.00,806.75,787.50,802.90,799.579064191979443883,174352,4662,139408209.00,48812,28.00,19.25,2.90
23-August-2019,798.00,809.95,796.00,801.90,801.943689009308809641,355792,8624,285325149.00,132721,37.30,13.95,3.90
22-August-2019,800.80,800.80,792.50,795.90,797.219193491688846482,199130,9671,158750258.00,76127,38.23,8.30,-4.90
21-August-2019,792.80,803.00,792.75,799.55,799.363321116270299573,339416,13955,271316701.00,173728,51.18,10.25,6.75
20-August-2019,781.05,797.90,781.05,792.90,793.157953552120019234,513651,16144,407406376.00,249585,48.59,16.85,11.85
19-August-2019,777.00,783.30,773.80,777.80,779.708003394203218404,262801,12926,204908043.00,154392,58.75,9.50,0.80
16-August-2019,779.00,779.80,762.25,774.55,772.366552073516593884,226017,8379,174567971.00,119816,53.01,17.55,-4.45
14-August-2019,774.00,778.50,768.45,774.90,773.448424018416227836,341438,13388,264084683.00,242760,71.10,10.05,0.90
13-August-2019,788.35,788.35,760.50,764.10,772.520419031136110232,600910,14270,464215245.00,349534,58.17,27.85,-24.25
9-August-2019,791.50,796.40,785.50,790.15,790.206253245691893580,483333,11043,381932759.00,311905,64.53,10.90,-1.35
8-August-2019,778.00,792.90,778.00,789.10,787.597622948389105519,539576,14821,424968775.00,360965,66.90,14.90,11.10
7-August-2019,779.00,783.60,772.35,776.15,779.380344956539972201,462609,14771,360548362.00,321198,69.43,11.25,-2.85
6-August-2019,778.00,783.90,770.00,774.65,773.668447196076889768,852181,14443,659305551.00,681555,79.98,13.90,-3.35
5-August-2019,773.00,785.75,768.25,776.75,778.295381569939829640,471827,12258,367220775.00,274815,58.24,17.50,3.75
2-August-2019,769.00,780.00,762.40,775.40,770.158222793338418770,390658,13475,300868471.00,211538,54.15,17.60,6.40
1-August-2019,790.80,790.80,764.80,769.05,774.586368974456541080,365299,11630,282955626.00,176000,48.18,26.00,-21.75
31-July-2019,792.00,799.45,781.75,794.00,791.124052717197233206,302444,7635,239270723.00,162186,53.63,17.70,2.00
30-July-2019,792.00,798.00,788.25,792.80,794.419013532577459637,267946,8017,212861397.00,153369,57.24,9.75,0.80
29-July-2019,787.55,796.85,786.40,791.55,791.312643906093355807,272313,8546,215484720.00,137185,50.38,10.45,4.00
26-July-2019,793.00,794.70,782.70,787.30,786.578730369839889508,293235,10435,230652414.00,181391,61.86,12.00,-5.70
25-July-2019,787.00,800.25,787.00,795.05,793.581108760619186729,327591,9010,259970029.00,179009,54.64,13.25,8.05
24-July-2019,789.50,793.30,783.65,786.05,787.054379142500571878,345353,7405,271811591.00,186105,53.89,9.65,-3.45
23-July-2019,785.45,804.25,785.45,789.90,796.615803475269646847,497688,10729,396466126.00,213410,42.88,18.80,4.45
22-July-2019,786.90,792.00,782.25,785.15,788.714865899233066682,333145,17084,262756414.00,191905,57.60,9.75,-1.75
19-July-2019,789.70,794.40,781.40,785.60,787.395772086605919663,205113,6584,161505109.00,89270,43.52,13.00,-4.10
18-July-2019,792.40,798.60,786.05,793.15,794.144047268784787576,248113,6837,197037462.00,94738,38.18,12.55,0.75
17-July-2019,784.70,795.00,777.00,794.30,789.692675623497892124,253810,7585,200431898.00,92541,36.46,18.00,9.60
16-July-2019,776.80,787.90,774.80,784.95,782.754291334426710676,388399,10030,304020984.00,115115,29.64,13.10,8.15
15-July-2019,762.00,781.40,754.50,779.45,769.309207266403708683,1168501,27634,898938578.00,394125,33.73,26.90,17.45
12-July-2019,723.30,730.85,719.35,727.10,724.091663594830378785,179046,5367,129645716.00,65558,36.62,11.50,3.80
11-July-2019,721.00,723.65,710.00,720.85,718.255981197099860970,220817,6262,158603131.00,96853,43.86,13.65,-0.15
10-July-2019,710.15,722.60,706.70,716.90,716.110148316552993396,230925,4680,165367736.00,105258,45.58,15.90,6.75
9-July-2019,717.90,719.70,708.90,715.40,712.480104990870359099,184016,4819,131107739.00,87989,47.82,10.80,-2.50
8-July-2019,717.00,724.10,712.60,717.45,716.728789640539439293,301869,4195,216358203.00,106763,35.37,11.50,0.45
5-July-2019,736.00,736.00,713.20,718.25,725.480575609118076071,351697,12206,255149342.00,169824,48.29,22.80,-17.75
4-July-2019,734.00,736.35,729.25,733.90,733.172452579758615130,266711,7754,195545158.00,129276,48.47,7.10,-0.10
3-July-2019,742.00,742.70,730.30,731.50,736.567484091949271403,338665,8790,249449627.00,179193,52.91,12.40,-10.50
2-July-2019,734.40,741.15,730.90,739.90,735.099295529984972980,238903,5164,175617427.00,151834,63.55,10.25,5.50
1-July-2019,734.10,737.80,729.65,731.15,733.622272828153194445,310899,7382,228082431.00,185294,59.60,8.15,-2.95
28-June-2019,733.90,739.45,728.35,731.95,732.509244340060627577,329553,6526,241400619.00,158352,48.05,11.10,-1.95
27-June-2019,741.00,744.95,728.20,730.85,736.446623819275657060,282242,7371,207856168.00,159082,56.36,16.75,-10.15
26-June-2019,744.00,751.50,738.10,739.65,743.346444064491514646,283076,5348,210423538.00,138615,48.97,13.40,-4.35
25-June-2019,742.50,750.85,737.25,748.05,744.914501634856125568,281982,10203,210052481.00,154396,54.75,13.60,5.55
24-June-2019,752.00,752.00,742.65,745.60,746.716466187817577316,255056,6374,190454515.00,126819,49.72,9.35,-6.40
21-June-2019,754.00,755.00,747.00,750.70,750.655486664578651770,328861,3988,246861314.00,199821,60.76,8.00,-3.30
20-June-2019,735.00,756.45,735.00,754.55,748.329966086679243445,636623,5617,476404068.00,513288,80.63,21.45,19.55
19-June-2019,751.00,755.00,748.75,751.85,751.023829926279604023,299917,4614,225244814.00,182556,60.87,6.25,0.85
18-June-2019,740.00,752.40,740.00,750.65,746.765410420457982652,1001741,7433,748065529.00,269789,26.93,12.40,10.65
17-June-2019,741.15,744.70,737.50,740.40,742.239616680834644624,331734,5526,246226117.00,221333,66.72,7.20,-0.75
14-June-2019,744.20,745.65,738.40,740.40,741.781011839100885501,298249,6060,221235445.00,150439,50.44,7.25,-3.80
13-June-2019,741.50,747.20,739.20,742.70,743.393727689010904805,378457,5645,281342560.00,136319,36.02,8.00,1.20
12-June-2019,754.15,756.00,745.00,753.95,750.827435444002618389,204706,8664,153698881.00,102189,49.92,11.00,-0.20
11-June-2019,754.00,758.90,751.20,754.85,754.842821428820133564,287202,6556,216792368.00,139575,48.60,7.70,0.85
10-June-2019,738.00,754.50,738.00,753.60,751.859613350852454813,249632,7538,187688219.00,121064,48.50,16.50,15.60
7-June-2019,737.70,744.00,735.95,739.35,739.999144640108886689,320333,5910,237046146.00,220903,68.96,8.05,1.65
6-June-2019,734.70,745.00,734.10,737.95,737.641291997546997718,321239,6795,236959151.00,88381,27.51,10.90,3.25
4-June-2019,741.95,741.95,733.25,734.70,736.682781810245881763,309295,9231,227852301.00,203301,65.73,8.70,-7.25
3-June-2019,734.00,750.70,729.95,744.65,743.238453546323803957,246396,9785,183130982.00,117167,47.55,20.75,10.65
31-May-2019,735.00,742.00,733.55,736.85,737.326565078320453324,206651,7668,152369272.00,78914,38.19,8.45,1.85
30-May-2019,727.80,737.35,724.00,733.30,733.008671103970621987,217850,5626,159685939.00,76772,35.24,13.35,5.50
29-May-2019,726.50,733.70,724.35,727.35,729.623945951986963873,277383,6351,202385279.00,103861,37.44,9.35,0.85
28-May-2019,710.00,730.50,710.00,726.65,720.137472913064366059,493319,9344,355257498.00,237264,48.10,20.50,16.65
27-May-2019,708.80,713.60,705.30,709.10,711.768879805487409823,549476,9239,391099917.00,331344,60.30,8.30,0.30
24-May-2019,702.35,711.85,701.25,709.45,707.470311953598861676,497574,9601,352018833.00,214351,43.08,10.60,7.10
23-May-2019,717.70,717.70,698.40,701.25,708.532527339822965451,652528,14827,462337313.00,343733,52.68,19.30,-16.45
22-May-2019,711.10,718.20,707.00,709.20,712.458207664776611573,497340,11264,354333965.00,228595,45.96,11.20,-1.90
21-May-2019,723.50,723.50,707.00,709.20,711.969155317610738779,511790,9623,364378694.00,238419,46.59,16.50,-14.30
20-May-2019,725.80,726.45,706.85,722.40,719.625828492215123409,669439,13311,481745595.00,306019,45.71,19.60,-3.40
17-May-2019,733.30,735.70,721.00,723.80,725.797501479796878407,577782,10179,419352732.00,254554,44.06,14.70,-9.50
16-May-2019,716.75,736.75,716.75,734.20,731.132306717214990786,425995,8925,311458707.00,202521,47.54,20.00,17.45
15-May-2019,716.65,724.45,712.95,716.50,720.001826015007560843,455637,7900,328059472.00,245992,53.99,11.50,-0.15
14-May-2019,719.50,719.50,704.00,713.85,710.257627894172965894,537632,13692,381857229.00,293514,54.59,15.50,-5.65
13-May-2019,718.00,727.50,712.80,720.05,720.283533427850341367,397812,5975,286537433.00,217825,54.76,14.70,2.05
10-May-2019,723.00,723.00,714.50,716.05,717.272977185284019346,521637,7566,374156124.00,261498,50.13,8.50,-6.95
9-May-2019,721.70,730.35,716.00,721.05,723.463079995950038198,543215,9372,392995997.00,314967,57.98,14.35,-0.65
8-May-2019,724.00,725.95,716.00,718.10,721.381068368889635477,440522,6019,317784231.00,232034,52.67,9.95,-5.90
7-May-2019,720.05,727.40,719.00,723.55,724.574635234535150126,497580,11235,360533847.00,246321,49.50,8.40,3.50
6-May-2019,718.50,721.95,711.10,717.85,719.243857518917501238,1029470,10268,740439974.00,734820,71.38,10.85,-0.65
3-May-2019,723.75,730.60,719.00,723.75,724.854299486860519359,366567,7191,265707666.00,125362,34.20,11.60,0.00
2-May-2019,748.60,748.90,728.20,729.85,737.897269355918219588,950252,9740,701188356.00,618320,65.07,20.70,-18.75
30-April-2019,739.00,753.00,737.50,749.95,749.228316255753617284,738883,10268,553592066.00,245872,33.28,15.50,10.95
26-April-2019,731.00,739.90,729.60,737.10,736.653011824410352275,333801,8583,245895512.00,166329,49.83,10.30,6.10
25-April-2019,736.40,737.55,726.00,728.75,730.804167518676522903,356999,9445,260896357.00,186723,52.30,11.55,-7.65
24-April-2019,727.50,737.80,724.25,736.40,733.487964529904048703,366957,10734,269158543.00,197242,53.75,13.55,8.90
23-April-2019,724.00,729.80,718.50,727.85,726.688714733542319749,322190,5212,234131837.00,154091,47.83,11.30,3.85
22-April-2019,716.40,725.75,715.00,720.60,721.516140241241656475,371246,6690,267859981.00,170779,46.00,10.75,4.20
18-April-2019,724.85,724.85,713.00,716.40,716.636496853237999478,537060,11295,384876797.00,262157,48.81,11.85,-8.45
16-April-2019,728.30,728.50,714.55,723.85,722.746974432956640218,661281,15825,477938842.00,268130,40.55,13.95,-4.45
15-April-2019,725.00,732.00,713.70,726.65,724.368274370294545899,1070699,22887,775580387.00,341619,31.91,18.30,1.65
12-April-2019,746.00,751.50,741.00,747.85,746.953263070453247494,385220,5819,287741336.00,101064,26.24,10.50,1.85
11-April-2019,753.00,753.00,740.05,743.15,743.667071960495824231,375859,5871,279513962.00,179196,47.68,12.95,-9.85
10-April-2019,763.00,766.50,752.70,754.15,761.376130143305246325,325180,5224,247584290.00,161869,49.78,13.80,-8.85
9-April-2019,770.00,773.65,758.30,759.85,764.349025906551156977,336826,6304,257452625.00,124150,36.86,15.35,-10.15
8-April-2019,762.30,769.95,755.95,767.15,762.024457023514654475,314102,6742,239353406.00,108831,34.65,14.00,4.85
5-April-2019,750.00,760.50,748.25,756.25,756.730967704917177669,1341969,6134,1015509500.00,1129709,84.18,12.25,6.25
4-April-2019,751.95,753.80,745.50,748.25,748.594114122381557745,246998,6023,184901249.00,127020,51.43,8.30,-3.70
3-April-2019,759.00,759.05,747.00,754.05,756.441400744959805938,580434,6142,439064308.00,370462,63.82,12.05,-4.95
2-April-2019,757.50,765.45,753.10,757.10,760.028355600718145944,877816,7285,667165051.00,637962,72.68,12.35,-0.40
1-April-2019,742.90,759.60,742.90,755.65,745.640426313624716281,1913427,7897,1426728524.00,1726163,90.21,16.70,12.75
29-March-2019,742.00,747.65,740.00,742.30,743.035765640864415777,388054,5770,288338001.00,189093,48.73,7.65,0.30
28-March-2019,730.00,745.00,730.00,738.50,740.045107628900586049,428974,9060,317460110.00,187478,43.70,15.00,8.50
27-March-2019,728.00,732.40,726.25,729.05,729.954574574195763176,369947,5133,270044505.00,186989,50.54,6.15,1.05
26-March-2019,736.00,736.00,719.60,726.75,725.310334051847036416,438405,7905,317979677.00,162509,37.07,16.40,-9.25
25-March-2019,741.00,742.00,731.50,735.80,737.894150444608513360,2496241,9626,1841961632.00,2243711,89.88,10.50,-5.20
22-March-2019,743.35,746.10,733.10,742.15,740.686658032134461746,371377,6504,275073989.00,154121,41.50,13.00,-1.20
20-March-2019,726.20,742.00,726.20,738.50,735.260201802451629296,976004,11542,717616898.00,566339,58.03,15.80,12.30
19-March-2019,713.00,725.90,707.80,721.50,713.634316187433595042,686131,6645,489646627.00,410532,59.83,18.10,8.50
18-March-2019,723.45,723.85,705.65,709.75,711.504506022261250054,866618,6812,616602612.00,595073,68.67,18.20,-13.70
15-March-2019,712.85,723.65,709.15,718.85,718.051802751110758489,806656,8328,579220795.00,466972,57.89,14.50,6.00
14-March-2019,714.00,715.00,706.30,708.35,709.184139310171944257,351044,6870,248954837.00,195649,55.73,8.70,-5.65
13-March-2019,710.00,718.75,706.35,709.15,711.336569364050237499,466106,8075,331558243.00,131371,28.18,12.40,-0.85
12-March-2019,709.90,714.75,705.70,706.90,708.461562440928430959,603082,8162,427260416.00,387142,64.19,9.05,-3.00
11-March-2019,713.00,718.20,709.20,711.65,711.700855506447079602,1177665,6921,838145188.00,916868,77.85,9.00,-1.35
8-March-2019,723.25,725.90,711.10,712.55,714.660439423734814665,418002,6705,298729493.00,145644,34.84,14.80,-10.70
